time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,correct_role_inference,incorrect_role_inference,correct_state_inference,incorrect_state_inference
4140000,NORMAL:0,0.0005065856129685916,4140000,0,0,0,2000.0,0,2,0,1,114122,2,1,3,4140000,0,0,114122,0,114122
4200000,NORMAL:0,0.0005065856129685916,4200000,0,0,0,2000.0,0,2,0,1,115778,2,1,3,4200000,0,0,115778,0,115778
4260000,NORMAL:0,0.0005065856129685916,4260000,0,0,0,2000.0,0,2,0,1,117432,2,1,3,4260000,0,0,117432,0,117432
4320000,NORMAL:0,0.0005065856129685916,4320000,0,0,0,2000.0,0,2,0,1,119087,2,1,3,4320000,0,0,119087,0,119087
4380000,NORMAL:0,0.0005065856129685916,4380000,0,0,0,2000.0,0,2,0,1,120741,2,1,3,4380000,0,0,120741,0,120741
4440000,NORMAL:0,0.0005065856129685916,4440000,0,0,0,2000.0,0,2,0,1,122397,2,1,3,4440000,0,0,122397,0,122397
4500000,NORMAL:0,0.0005065856129685916,4500000,0,0,0,2000.0,0,2,0,1,124048,2,1,3,4500000,0,0,124048,0,124048
4560000,NORMAL:0,0.0005065856129685916,4560000,0,0,0,2000.0,0,2,0,1,125705,2,1,3,4560000,0,0,125705,0,125705
4620000,NORMAL:0,0.0005065856129685916,4620000,0,0,0,2000.0,0,2,0,1,127360,2,1,3,4620000,0,0,127360,0,127360
4680000,NORMAL:0,0.0005065856129685916,4680000,0,0,0,2000.0,0,2,0,1,129015,2,1,3,4680000,0,0,129015,0,129015
4740000,NORMAL:0,0.0005065856129685916,4740000,0,0,0,2000.0,0,2,0,1,130670,2,1,3,4740000,0,0,130670,0,130670
4800000,NORMAL:0,0.0005065856129685916,4800000,0,0,0,2000.0,0,2,0,1,132323,2,1,3,4800000,0,0,132323,0,132323
4860000,NORMAL:0,0.0005065856129685916,4860000,0,0,0,2000.0,0,2,0,1,133978,2,1,3,4860000,0,0,133978,0,133978
4920000,NORMAL:0,0.0005065856129685916,4920000,0,0,0,2000.0,0,2,0,1,135632,2,1,3,4920000,0,0,135632,0,135632
4980000,NORMAL:0,0.0005065856129685916,4980000,0,0,0,2000.0,0,2,0,1,137289,2,1,3,4980000,0,0,137289,0,137289
5040000,NORMAL:0,0.0005065856129685916,5040000,0,0,0,2000.0,0,2,0,1,138943,2,1,3,5040000,0,0,138943,0,138943
5100000,NORMAL:0,0.0005065856129685916,5100000,0,0,0,2000.0,0,2,0,1,140596,2,1,3,5100000,0,0,140596,0,140596
5160000,NORMAL:0,0.0005065856129685916,5160000,0,0,0,2000.0,0,2,0,1,142253,2,1,3,5160000,0,0,142253,0,142253
5220000,NORMAL:0,0.0005065856129685916,5220000,0,0,0,2000.0,0,2,0,1,143905,2,1,3,5220000,0,0,143905,0,143905
5280000,NORMAL:0,0.0005065856129685916,5280000,0,0,0,2000.0,0,2,0,1,145562,2,1,3,5280000,0,0,145562,0,145562
5340000,NORMAL:0,0.0005065856129685916,5340000,0,0,0,2000.0,0,2,0,1,147216,2,1,3,5340000,0,0,147216,0,147216
5400000,NORMAL:0,0.0005065856129685916,5400000,0,0,0,2000.0,0,2,0,1,148870,2,1,3,5400000,0,0,148870,0,148870
5460000,NORMAL:0,0.0005065856129685916,5460000,0,0,0,2000.0,0,2,0,1,150525,2,1,3,5460000,0,0,150525,0,150525
5520000,NORMAL:0,0.0005065856129685916,5520000,0,0,0,2000.0,0,2,0,1,152180,2,1,3,5520000,0,0,152180,0,152180
5580000,NORMAL:0,0.0005065856129685916,5580000,0,0,0,2000.0,0,2,0,1,153835,2,1,3,5580000,0,0,153835,0,153835
5640000,NORMAL:0,0.0005065856129685916,5640000,0,0,0,2000.0,0,2,0,1,155488,2,1,3,5640000,0,0,155488,0,155488
5700000,NORMAL:0,0.0005065856129685916,5700000,0,0,0,2000.0,0,2,0,1,157143,2,1,3,5700000,0,0,157143,0,157143
5760000,NORMAL:0,0.0005065856129685916,5760000,0,0,0,2000.0,0,2,0,1,158799,2,1,3,5760000,0,0,158799,0,158799
5820000,NORMAL:0,0.0005065856129685916,5820000,0,0,0,2000.0,0,2,0,1,160453,2,1,3,5820000,0,0,160453,0,160453
5880000,NORMAL:0,0.0005065856129685916,5880000,0,0,0,2000.0,0,2,0,1,162109,2,1,3,5880000,0,0,162109,0,162109
5940000,NORMAL:0,0.0005065856129685916,5940000,0,0,0,2000.0,0,2,0,1,163761,2,1,3,5940000,0,0,163761,0,163761
6000000,NORMAL:0,0.0005065856129685916,6000000,0,0,0,2000.0,0,2,0,1,165417,2,1,3,6000000,0,0,165417,0,165417
6060000,NORMAL:0,0.0005065856129685916,6060000,0,0,0,2000.0,0,2,0,1,167071,2,1,3,6060000,0,0,167071,0,167071
6120000,NORMAL:0,0.0005065856129685916,6120000,0,0,0,2000.0,0,2,0,1,168726,2,1,3,6120000,0,0,168726,0,168726
6180000,NORMAL:0,0.0005065856129685916,6180000,0,0,0,2000.0,0,2,0,1,170382,2,1,4,6180000,0,0,170382,0,170382
6240000,NORMAL:0,0.0005065856129685916,6240000,0,0,0,2000.0,0,2,0,1,172036,2,1,4,6240000,0,0,172036,0,172036
