time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,correct_role_inference,incorrect_role_inference,correct_state_inference,incorrect_state_inference
0,NORMAL:0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
60000,NORMAL:0,0.0,60000,0,0,0,0,0,0,0,0,1606,0,0,4,60000,0,0,1606,0,1606
120000,NORMAL:0,0.0,120000,0,0,0,0,0,0,0,0,3261,0,0,4,120000,0,0,3261,0,3261
180000,NORMAL:0,0.0,180000,0,0,0,0,0,0,0,0,4915,0,0,4,180000,0,0,4915,0,4915
240000,NORMAL:0,0.0,240000,0,0,0,0,0,0,0,0,6569,0,0,4,240000,0,0,6569,0,6569
300000,NORMAL:0,0.0,300000,0,0,0,0,0,0,0,0,8224,0,0,4,300000,0,0,8224,0,8224
360000,NORMAL:0,0.0,360000,0,0,0,0,0,0,0,0,9879,0,0,4,360000,0,0,9879,0,9879
420000,NORMAL:0,0.0,420000,0,0,0,0,0,0,0,0,11533,0,0,4,420000,0,0,11533,0,11533
480000,NORMAL:0,0.0,480000,0,0,0,0,0,0,0,0,13190,0,0,4,480000,0,0,13190,0,13190
540000,NORMAL:0,0.0,540000,0,0,0,0,0,0,0,0,14842,0,0,4,540000,0,0,14842,0,14842
600000,NORMAL:0,0.0,600000,0,0,0,0,0,0,0,0,16497,0,0,4,600000,0,0,16497,0,16497
660000,NORMAL:0,0.0,660000,0,0,0,0,0,0,0,0,18152,0,0,4,660000,0,0,18152,0,18152
720000,NORMAL:0,0.0,720000,0,0,0,0,0,0,0,0,19807,0,0,4,720000,0,0,19807,0,19807
780000,NORMAL:0,0.0,780000,0,0,0,0,0,0,0,0,21463,0,0,4,780000,0,0,21463,0,21463
840000,NORMAL:0,0.0,840000,0,0,0,0,0,0,0,0,23116,0,0,4,840000,0,0,23116,0,23116
900000,NORMAL:0,0.0,900000,0,0,0,0,0,0,0,0,24770,0,0,4,900000,0,0,24770,0,24770
960000,NORMAL:0,0.0,960000,0,0,0,0,0,0,0,0,26426,0,0,4,960000,0,0,26426,0,26426
1020000,NORMAL:0,0.0,1020000,0,0,0,0,0,0,0,0,28080,0,0,4,1020000,0,0,28080,0,28080
1080000,NORMAL:0,0.0,1080000,0,0,0,0,0,0,0,0,29735,0,0,4,1080000,0,0,29735,0,29735
1140000,NORMAL:0,0.0,1140000,0,0,0,0,0,0,0,0,31389,0,0,4,1140000,0,0,31389,0,31389
1200000,NORMAL:0,0.0,1200000,0,0,0,0,0,0,0,0,33045,0,0,4,1200000,0,0,33045,0,33045
1260000,NORMAL:0,0.0,1260000,0,0,0,0,0,0,0,0,34698,0,0,4,1260000,0,0,34698,0,34698
1320000,NORMAL:0,0.0,1320000,0,0,0,0,0,0,0,0,36354,0,0,4,1320000,0,0,36354,0,36354
1380000,NORMAL:0,0.0,1380000,0,0,0,37000.0,0,1,0,0,38008,1,1,3,1380000,0,0,38008,0,38008
1440000,NORMAL:0,0.0,1440000,0,0,0,37000.0,0,1,0,0,39662,1,1,3,1440000,0,0,39662,0,39662
1500000,NORMAL:0,0.0,1500000,0,0,0,37000.0,0,1,0,0,41317,1,1,3,1500000,0,0,41317,0,41317
1560000,NORMAL:0,0.0,1560000,0,0,0,37000.0,0,1,0,0,42973,1,1,3,1560000,0,0,42973,0,42973
1620000,NORMAL:0,0.0,1620000,0,0,0,37000.0,0,1,0,0,44627,1,1,3,1620000,0,0,44627,0,44627
1680000,NORMAL:0,0.0,1680000,0,0,0,37000.0,0,1,0,0,46281,1,1,3,1680000,0,0,46281,0,46281
1740000,NORMAL:0,0.0,1740000,0,0,0,37000.0,0,1,0,0,47936,1,1,3,1740000,0,0,47936,0,47936
1800000,NORMAL:0,0.0,1800000,0,0,0,37000.0,0,1,0,0,49590,1,1,3,1800000,0,0,49590,0,49590
1860000,NORMAL:0,0.0,1860000,0,0,0,37000.0,0,1,0,0,51246,1,1,3,1860000,0,0,51246,0,51246
1920000,NORMAL:0,0.0,1920000,0,0,0,37000.0,0,1,0,0,52902,1,1,3,1920000,0,0,52902,0,52902
1980000,NORMAL:0,0.0,1980000,0,0,0,37000.0,0,1,0,0,54554,1,1,3,1980000,0,0,54554,0,54554
2040000,NORMAL:0,0.0,2040000,0,0,0,37000.0,0,1,0,0,56210,1,1,3,2040000,0,0,56210,0,56210
2100000,NORMAL:0,0.0,2100000,0,0,0,37000.0,0,1,0,0,57863,1,1,3,2100000,0,0,57863,0,57863
2160000,NORMAL:0,0.0,2160000,0,0,0,37000.0,0,1,0,0,59519,1,1,3,2160000,0,0,59519,0,59519
2220000,NORMAL:0,0.0,2220000,0,0,0,37000.0,0,1,0,0,61172,1,1,3,2220000,0,0,61172,0,61172
2280000,NORMAL:0,0.0,2280000,0,0,0,37000.0,0,1,0,0,62829,1,1,3,2280000,0,0,62829,0,62829
2340000,NORMAL:0,0.0,2340000,0,0,0,37000.0,0,1,0,0,64483,1,1,3,2340000,0,0,64483,0,64483
2400000,NORMAL:0,0.0,2400000,0,0,0,37000.0,0,1,0,0,66137,1,1,3,2400000,0,0,66137,0,66137
2460000,NORMAL:0,0.0,2460000,0,0,0,37000.0,0,1,0,0,67793,1,1,3,2460000,0,0,67793,0,67793
2520000,NORMAL:0,0.0,2520000,0,0,0,37000.0,0,1,0,0,69445,1,1,3,2520000,0,0,69445,0,69445
2580000,NORMAL:0,0.0,2580000,0,0,0,37000.0,0,1,0,0,71101,1,1,3,2580000,0,0,71101,0,71101
2640000,NORMAL:0,0.0,2640000,0,0,0,37000.0,0,1,0,0,72757,1,1,3,2640000,0,0,72757,0,72757
2700000,NORMAL:0,0.0,2700000,0,0,0,37000.0,0,1,0,0,74410,1,1,3,2700000,0,0,74410,0,74410
2760000,NORMAL:0,0.0,2760000,0,0,0,37000.0,0,1,0,0,76067,1,1,3,2760000,0,0,76067,0,76067
2820000,NORMAL:0,0.0,2820000,0,0,0,37000.0,0,1,0,0,77719,1,1,3,2820000,0,0,77719,0,77719
2880000,NORMAL:0,0.0,2880000,0,0,0,37000.0,0,1,0,0,79375,1,1,3,2880000,0,0,79375,0,79375
2940000,NORMAL:0,0.0,2940000,0,0,0,37000.0,0,1,0,0,81028,1,1,3,2940000,0,0,81028,0,81028
3000000,NORMAL:0,0.0,3000000,0,0,0,37000.0,0,1,0,0,82684,1,1,3,3000000,0,0,82684,0,82684
3060000,NORMAL:0,0.0,3060000,0,0,0,37000.0,0,1,0,0,84340,1,1,3,3060000,0,0,84340,0,84340
3120000,NORMAL:0,0.0,3120000,0,0,0,37000.0,0,1,0,0,85993,1,1,3,3120000,0,0,85993,0,85993
3180000,NORMAL:0,0.0,3180000,0,0,0,37000.0,0,1,0,0,87649,1,1,3,3180000,0,0,87649,0,87649
3240000,NORMAL:0,0.0,3240000,0,0,0,37000.0,0,1,0,0,89302,1,1,3,3240000,0,0,89302,0,89302
3300000,NORMAL:0,0.01519756838905775,3300000,0,0,0,37000.0,0,1,0,0,90957,1,1,3,3300000,0,0,90957,0,90957
3360000,NORMAL:0,0.01519756838905775,3360000,0,0,0,37000.0,0,1,0,0,92611,1,1,3,3360000,0,0,92611,0,92611
3420000,NORMAL:0,0.0,3420000,0,0,0,55000.0,0,2,0,0,94266,2,2,2,3420000,0,0,94266,0,94266
3480000,NORMAL:0,0.0,3480000,0,0,0,55000.0,0,2,0,0,95923,2,2,2,3480000,0,0,95923,0,95923
3540000,NORMAL:0,0.0,3540000,0,0,0,55000.0,0,2,0,0,97576,2,2,2,3540000,0,0,97576,0,97576
3600000,NORMAL:0,0.0,3600000,0,0,0,55000.0,0,2,0,0,99231,2,2,2,3600000,0,0,99231,0,99231
3660000,NORMAL:0,0.0,3660000,0,0,0,55000.0,0,2,0,0,100884,2,2,2,3660000,0,0,100884,0,100884
3720000,NORMAL:0,0.0,3720000,0,0,0,55000.0,0,2,0,0,102540,2,2,2,3720000,0,0,102540,0,102540
3780000,NORMAL:0,0.0,3780000,0,0,0,55000.0,0,2,0,0,104193,2,2,2,3780000,0,0,104193,0,104193
3840000,NORMAL:0,0.0,3840000,0,0,0,55000.0,0,2,0,0,105850,2,2,2,3840000,0,0,105850,0,105850
3900000,NORMAL:0,0.0,3900000,0,0,0,55000.0,0,2,0,0,107505,2,2,2,3900000,0,0,107505,0,107505
3960000,NORMAL:0,0.0,3960000,0,0,0,55000.0,0,2,0,0,109158,2,2,2,3960000,0,0,109158,0,109158
4020000,NORMAL:0,0.0,4020000,0,0,0,55000.0,0,2,0,0,110813,2,2,2,4020000,0,0,110813,0,110813
4080000,NORMAL:0,0.0,4080000,0,0,0,55000.0,0,2,0,0,112468,2,2,2,4080000,0,0,112468,0,112468
4140000,NORMAL:0,0.0,4140000,0,0,0,55000.0,0,2,0,0,114122,2,2,2,4140000,0,0,114122,0,114122
4200000,NORMAL:0,0.0,4200000,0,0,0,55000.0,0,2,0,0,115778,2,2,2,4200000,0,0,115778,0,115778
4260000,NORMAL:0,0.0,4260000,0,0,0,55000.0,0,2,0,0,117432,2,2,2,4260000,0,0,117432,0,117432
4320000,NORMAL:0,0.0,4320000,0,0,0,55000.0,0,2,0,0,119087,2,2,2,4320000,0,0,119087,0,119087
4380000,NORMAL:0,0.0,4380000,0,0,0,55000.0,0,2,0,0,120741,2,2,2,4380000,0,0,120741,0,120741
4440000,NORMAL:0,0.0,4440000,0,0,0,55000.0,0,2,0,0,122397,2,2,2,4440000,0,0,122397,0,122397
4500000,NORMAL:0,0.0,4500000,0,0,0,55000.0,0,2,0,0,124048,2,2,2,4500000,0,0,124048,0,124048
4560000,NORMAL:0,0.0,4560000,0,0,0,55000.0,0,2,0,0,125705,2,2,2,4560000,0,0,125705,0,125705
4620000,NORMAL:0,0.0,4620000,0,0,0,55000.0,0,2,0,0,127360,2,2,2,4620000,0,0,127360,0,127360
4680000,NORMAL:0,0.0,4680000,0,0,0,55000.0,0,2,0,0,129015,2,2,2,4680000,0,0,129015,0,129015
4740000,NORMAL:0,0.0,4740000,0,0,0,55000.0,0,2,0,0,130670,2,2,2,4740000,0,0,130670,0,130670
4800000,NORMAL:0,0.0,4800000,0,0,0,55000.0,0,2,0,0,132323,2,2,2,4800000,0,0,132323,0,132323
4860000,NORMAL:0,0.0,4860000,0,0,0,55000.0,0,2,0,0,133978,2,2,2,4860000,0,0,133978,0,133978
4920000,NORMAL:0,0.0,4920000,0,0,0,55000.0,0,2,0,0,135632,2,2,2,4920000,0,0,135632,0,135632
4980000,NORMAL:0,0.0,4980000,0,0,0,55000.0,0,2,0,0,137289,2,2,2,4980000,0,0,137289,0,137289
5040000,NORMAL:0,0.0,5040000,0,0,0,55000.0,0,2,0,0,138943,2,2,2,5040000,0,0,138943,0,138943
5100000,NORMAL:0,0.0,5100000,0,0,0,55000.0,0,2,0,0,140596,2,2,2,5100000,0,0,140596,0,140596
5160000,NORMAL:0,0.0,5160000,0,0,0,55000.0,0,2,0,0,142253,2,2,2,5160000,0,0,142253,0,142253
5220000,NORMAL:0,0.0,5220000,0,0,0,55000.0,0,2,0,0,143905,2,2,2,5220000,0,0,143905,0,143905
5280000,NORMAL:0,0.0,5280000,0,0,0,55000.0,0,2,0,0,145562,2,2,2,5280000,0,0,145562,0,145562
5340000,NORMAL:0,0.0,5340000,0,0,0,55000.0,0,2,0,0,147216,2,2,2,5340000,0,0,147216,0,147216
5400000,NORMAL:0,0.0,5400000,0,0,0,55000.0,0,2,0,0,148870,2,2,2,5400000,0,0,148870,0,148870
5460000,NORMAL:0,0.0,5460000,0,0,0,55000.0,0,2,0,0,150525,2,2,2,5460000,0,0,150525,0,150525
5520000,NORMAL:0,0.0,5520000,0,0,0,55000.0,0,2,0,0,152180,2,2,2,5520000,0,0,152180,0,152180
5580000,NORMAL:0,0.0,5580000,0,0,0,55000.0,0,2,0,0,153835,2,2,2,5580000,0,0,153835,0,153835
5640000,NORMAL:0,0.0,5640000,0,0,0,55000.0,0,2,0,0,155488,2,2,2,5640000,0,0,155488,0,155488
5700000,NORMAL:0,0.0,5700000,0,0,0,55000.0,0,2,0,0,157143,2,2,2,5700000,0,0,157143,0,157143
5760000,NORMAL:0,0.0,5760000,0,0,0,55000.0,0,2,0,0,158799,2,2,2,5760000,0,0,158799,0,158799
5820000,NORMAL:0,0.0,5820000,0,0,0,55000.0,0,2,0,0,160453,2,2,2,5820000,0,0,160453,0,160453
5880000,NORMAL:0,0.035460992907801414,5880000,0,0,0,55000.0,0,2,0,0,162109,2,2,2,5880000,0,0,162109,0,162109
5940000,NORMAL:0,0.035460992907801414,5940000,0,0,0,55000.0,0,2,0,0,163761,2,2,2,5940000,0,0,163761,0,163761
6000000,NORMAL:0,0.035460992907801414,6000000,0,0,0,55000.0,0,2,0,0,165417,2,2,2,6000000,0,0,165417,0,165417
6060000,NORMAL:0,0.035460992907801414,6060000,0,0,0,55000.0,0,2,0,0,167071,2,2,2,6060000,0,0,167071,0,167071
6120000,NORMAL:0,0.07092198581560283,6120000,0,0,0,55000.0,0,2,0,0,168726,2,2,2,6120000,0,0,168726,0,168726
6180000,NORMAL:0,0.10638297872340423,6180000,0,0,0,55000.0,0,2,0,0,170382,2,2,2,6180000,0,0,170382,0,170382
6240000,NORMAL:0,0.10638297872340423,6240000,0,0,0,55000.0,0,2,0,0,172036,2,2,2,6240000,0,0,172036,0,172036
6300000,NORMAL:0,0.10638297872340423,6300000,0,0,0,55000.0,0,2,0,0,173689,2,2,2,6300000,0,0,173689,0,173689
6360000,NORMAL:0,0.10638297872340423,6360000,0,0,0,55000.0,0,2,0,0,175345,2,2,2,6360000,0,0,175345,0,175345
6420000,NORMAL:0,0.10638297872340423,6420000,0,0,0,55000.0,0,2,0,0,177000,2,2,2,6420000,0,0,177000,0,177000
6480000,NORMAL:0,0.10638297872340423,6480000,0,0,0,55000.0,0,2,0,0,178655,2,2,2,6480000,0,0,178655,0,178655
6540000,NORMAL:0,0.10638297872340423,6540000,0,0,0,55000.0,0,2,0,0,180309,2,2,2,6540000,0,0,180309,0,180309
6600000,NORMAL:0,0.10638297872340423,6600000,0,0,0,55000.0,0,2,0,0,181964,2,2,2,6600000,0,0,181964,0,181964
6660000,NORMAL:0,0.10638297872340423,6660000,0,0,0,55000.0,0,2,0,0,183618,2,2,2,6660000,0,0,183618,0,183618
6720000,NORMAL:0,0.10638297872340423,6720000,0,0,0,55000.0,0,2,0,0,185273,2,2,2,6720000,0,0,185273,0,185273
6780000,NORMAL:0,0.10638297872340423,6780000,0,0,0,55000.0,0,2,0,0,186927,2,2,3,6780000,0,0,186927,0,186927
6840000,NORMAL:0,0.10638297872340423,6840000,0,0,0,55000.0,0,2,0,0,188582,2,2,3,6840000,0,0,188582,0,188582
6900000,NORMAL:0,0.10638297872340423,6900000,0,0,0,55000.0,0,2,0,0,190236,2,2,3,6900000,0,0,190236,0,190236
6960000,NORMAL:0,0.10638297872340423,6960000,0,0,0,55000.0,0,2,0,0,191893,2,2,3,6960000,0,0,191893,0,191893
7020000,NORMAL:0,0.10638297872340423,7020000,0,0,0,55000.0,0,2,0,0,193546,2,2,3,7020000,0,0,193546,0,193546
7080000,NORMAL:0,0.10638297872340423,7080000,0,0,0,55000.0,0,2,0,0,195201,2,2,3,7080000,0,0,195201,0,195201
7140000,NORMAL:0,0.10638297872340423,7140000,0,0,0,55000.0,0,2,0,0,196855,2,2,3,7140000,0,0,196855,0,196855
7200000,NORMAL:0,0.10638297872340423,7200000,0,0,0,55000.0,0,2,0,0,198509,2,2,3,7200000,0,0,198509,0,198509
7260000,NORMAL:0,0.10638297872340423,7260000,0,0,0,55000.0,0,2,0,0,200165,2,2,3,7260000,0,0,200165,0,200165
7320000,NORMAL:0,0.10638297872340423,7320000,0,0,0,55000.0,0,2,0,0,201821,2,2,3,7320000,0,0,201821,0,201821
7380000,NORMAL:0,0.10638297872340423,7380000,0,0,0,55000.0,0,2,0,0,203474,2,2,3,7380000,0,0,203474,0,203474
7440000,NORMAL:0,0.10638297872340423,7440000,0,0,0,55000.0,0,2,0,0,205129,2,2,3,7440000,0,0,205129,0,205129
7500000,NORMAL:0,0.10638297872340423,7500000,0,0,0,55000.0,0,2,0,0,206783,2,2,3,7500000,0,0,206783,0,206783
7560000,NORMAL:0,0.10638297872340423,7560000,0,0,0,55000.0,0,2,0,0,208438,2,2,3,7560000,0,0,208438,0,208438
7620000,NORMAL:0,0.10638297872340423,7620000,0,0,0,55000.0,0,2,0,0,210093,2,2,3,7620000,0,0,210093,0,210093
7680000,NORMAL:0,0.10638297872340423,7680000,0,0,0,55000.0,0,2,0,0,211748,2,2,3,7680000,0,0,211748,0,211748
7740000,NORMAL:0,0.10638297872340423,7740000,0,0,0,55000.0,0,2,0,0,213402,2,2,3,7740000,0,0,213402,0,213402
7800000,NORMAL:0,0.10638297872340423,7800000,0,0,0,55000.0,0,2,0,0,215057,2,2,3,7800000,0,0,215057,0,215057
7860000,NORMAL:0,0.10638297872340423,7860000,0,0,0,55000.0,0,2,0,0,216712,2,2,3,7860000,0,0,216712,0,216712
7920000,NORMAL:0,0.10638297872340423,7920000,0,0,0,55000.0,0,2,0,0,218365,2,2,3,7920000,0,0,218365,0,218365
7980000,NORMAL:0,0.10638297872340423,7980000,0,0,0,55000.0,0,2,0,0,220020,2,2,3,7980000,0,0,220020,0,220020
8040000,NORMAL:0,0.10638297872340423,8040000,0,0,0,55000.0,0,2,0,0,221676,2,2,3,8040000,0,0,221676,0,221676
8100000,NORMAL:0,0.10638297872340423,8100000,0,0,0,55000.0,0,2,0,0,223330,2,2,3,8100000,0,0,223330,0,223330
8160000,NORMAL:0,0.10638297872340423,8160000,0,0,0,55000.0,0,2,0,0,224986,2,2,3,8160000,0,0,224986,0,224986
8220000,NORMAL:0,0.10638297872340423,8220000,0,0,0,55000.0,0,2,0,0,226639,2,2,3,8220000,0,0,226639,0,226639
8280000,NORMAL:0,0.10638297872340423,8280000,0,0,0,55000.0,0,2,0,0,228294,2,2,3,8280000,0,0,228294,0,228294
8340000,NORMAL:0,0.10638297872340423,8340000,0,0,0,55000.0,0,2,0,0,229948,2,2,3,8340000,0,0,229948,0,229948
8400000,NORMAL:0,0.10638297872340423,8400000,0,0,0,55000.0,0,2,0,0,231603,2,2,3,8400000,0,0,231603,0,231603
8460000,NORMAL:0,0.10638297872340423,8460000,0,0,0,55000.0,0,2,0,0,233258,2,2,3,8460000,0,0,233258,0,233258
8520000,NORMAL:0,0.10638297872340423,8520000,0,0,0,55000.0,0,2,0,0,234913,2,2,3,8520000,0,0,234913,0,234913
8580000,NORMAL:0,0.10638297872340423,8580000,0,0,0,55000.0,0,2,0,0,236568,2,2,3,8580000,0,0,236568,0,236568
8640000,NORMAL:0,0.10638297872340423,8640000,0,0,0,55000.0,0,2,0,0,238222,2,2,3,8640000,0,0,238222,0,238222
8700000,NORMAL:0,0.10638297872340423,8700000,0,0,0,55000.0,0,2,0,0,239876,2,2,3,8700000,0,0,239876,0,239876
8760000,NORMAL:0,0.10638297872340423,8760000,0,0,0,55000.0,0,2,0,0,241533,2,2,4,8760000,0,0,241533,0,241533
8820000,NORMAL:0,0.10638297872340423,8820000,0,0,0,55000.0,0,2,0,0,243184,2,2,4,8820000,0,0,243184,0,243184
8880000,NORMAL:0,0.10638297872340423,8880000,0,0,0,55000.0,0,2,0,0,244842,2,2,4,8880000,0,0,244842,0,244842
8940000,NORMAL:0,0.10638297872340423,8940000,0,0,0,55000.0,0,2,0,0,246496,2,2,4,8940000,0,0,246496,0,246496
9000000,NORMAL:0,0.10638297872340423,9000000,0,0,0,55000.0,0,2,0,0,248150,2,2,4,9000000,0,0,248150,0,248150
9060000,NORMAL:0,0.10638297872340423,9060000,0,0,0,55000.0,0,2,0,0,249804,2,2,4,9060000,0,0,249804,0,249804
9120000,NORMAL:0,0.10638297872340423,9120000,0,0,0,55000.0,0,2,0,0,251459,2,2,4,9120000,0,0,251459,0,251459
9180000,NORMAL:0,0.10638297872340423,9180000,0,0,0,55000.0,0,2,0,0,253114,2,2,4,9180000,0,0,253114,0,253114
9240000,NORMAL:0,0.10638297872340423,9240000,0,0,0,55000.0,0,2,0,0,254768,2,2,4,9240000,0,0,254768,0,254768
9300000,NORMAL:0,0.10638297872340423,9300000,0,0,0,55000.0,0,2,0,0,256424,2,2,4,9300000,0,0,256424,0,256424
9360000,NORMAL:0,0.10638297872340423,9360000,0,0,0,55000.0,0,2,0,0,258078,2,2,4,9360000,0,0,258078,0,258078
9420000,NORMAL:0,0.10638297872340423,9420000,0,0,0,55000.0,0,2,0,0,259732,2,2,4,9420000,0,0,259732,0,259732
9480000,NORMAL:0,0.121580547112462,9480000,0,0,0,55000.0,0,2,0,0,261388,2,2,4,9480000,0,0,261388,0,261388
9540000,NORMAL:0,0.121580547112462,9540000,0,0,0,55000.0,0,2,0,0,263041,2,2,4,9540000,0,0,263041,0,263041
9600000,NORMAL:0,0.121580547112462,9600000,0,0,0,55000.0,0,2,0,0,264697,2,2,4,9600000,0,0,264697,0,264697
9660000,NORMAL:0,0.121580547112462,9660000,0,0,0,55000.0,0,2,0,0,266351,2,2,4,9660000,0,0,266351,0,266351
9720000,NORMAL:0,0.121580547112462,9720000,0,0,0,55000.0,0,2,0,0,268006,2,2,4,9720000,0,0,268006,0,268006
9780000,NORMAL:0,0.121580547112462,9780000,0,0,0,55000.0,0,2,0,0,269661,2,2,4,9780000,0,0,269661,0,269661
9840000,NORMAL:0,0.15704154002026338,9840000,0,0,0,55000.0,0,2,0,0,271316,2,2,4,9840000,0,0,271316,0,271316
9900000,NORMAL:0,0.15704154002026338,9900000,0,0,0,55000.0,0,2,0,0,272970,2,2,4,9900000,0,0,272970,0,272970
9960000,NORMAL:0,0.15704154002026338,9960000,0,0,0,55000.0,0,2,0,0,274624,2,2,4,9960000,0,0,274624,0,274624
10020000,NORMAL:0,0.15704154002026338,10020000,0,0,0,55000.0,0,2,0,0,276279,2,2,4,10020000,0,0,276279,0,276279
10080000,NORMAL:0,0.15704154002026338,10080000,0,0,0,55000.0,0,2,0,0,277934,2,2,4,10080000,0,0,277934,0,277934
10140000,NORMAL:0,0.15704154002026338,10140000,0,0,0,55000.0,0,2,0,0,279589,2,2,4,10140000,0,0,279589,0,279589
10200000,NORMAL:0,0.15704154002026338,10200000,0,0,0,55000.0,0,2,0,0,281243,2,2,4,10200000,0,0,281243,0,281243
10260000,NORMAL:0,0.15704154002026338,10260000,0,0,0,55000.0,0,2,0,0,282897,2,2,4,10260000,0,0,282897,0,282897
10320000,NORMAL:0,0.15704154002026338,10320000,0,0,0,55000.0,0,2,0,0,284553,2,2,4,10320000,0,0,284553,0,284553
10380000,NORMAL:0,0.15704154002026338,10380000,0,0,0,55000.0,0,2,0,0,286207,2,2,4,10380000,0,0,286207,0,286207
10440000,NORMAL:0,0.15704154002026338,10440000,0,0,0,55000.0,0,2,0,0,287863,2,2,4,10440000,0,0,287863,0,287863
10500000,NORMAL:0,0.15704154002026338,10500000,0,0,0,55000.0,0,2,0,0,289515,2,2,4,10500000,0,0,289515,0,289515
10560000,NORMAL:0,0.15704154002026338,10560000,0,0,0,55000.0,0,2,0,0,291172,2,2,4,10560000,0,0,291172,0,291172
10620000,NORMAL:0,0.15704154002026338,10620000,0,0,0,55000.0,0,2,0,0,292825,2,2,4,10620000,0,0,292825,0,292825
10680000,NORMAL:0,0.15704154002026338,10680000,0,0,0,55000.0,0,2,0,0,294481,2,2,4,10680000,0,0,294481,0,294481
10740000,NORMAL:0,0.15704154002026338,10740000,0,0,0,55000.0,0,2,0,0,296136,2,2,4,10740000,0,0,296136,0,296136
10800000,NORMAL:0,0.15704154002026338,10800000,0,0,0,55000.0,0,2,0,0,297788,2,2,4,10800000,0,0,297788,0,297788
10860000,NORMAL:0,0.15704154002026338,10860000,0,0,0,55000.0,0,2,0,0,299445,2,2,4,10860000,0,0,299445,0,299445
10920000,NORMAL:0,0.15704154002026338,10920000,0,0,0,55000.0,0,2,0,0,301099,2,2,4,10920000,0,0,301099,0,301099
10980000,NORMAL:0,0.15704154002026338,10980000,0,0,0,55000.0,0,2,0,0,302754,2,2,4,10980000,0,0,302754,0,302754
11040000,NORMAL:0,0.15704154002026338,11040000,0,0,0,55000.0,0,2,0,0,304410,2,2,4,11040000,0,0,304410,0,304410
11100000,NORMAL:0,0.15704154002026338,11100000,0,0,0,55000.0,0,2,0,0,306062,2,2,4,11100000,0,0,306062,0,306062
11160000,NORMAL:0,0.15704154002026338,11160000,0,0,0,55000.0,0,2,0,0,307718,2,2,4,11160000,0,0,307718,0,307718
11220000,NORMAL:0,0.15704154002026338,11220000,0,0,0,55000.0,0,2,0,0,309372,2,2,4,11220000,0,0,309372,0,309372
11280000,NORMAL:0,0.15704154002026338,11280000,0,0,0,55000.0,0,2,0,0,311029,2,2,4,11280000,0,0,311029,0,311029
11340000,NORMAL:0,0.15704154002026338,11340000,0,0,0,55000.0,0,2,0,0,312680,2,2,4,11340000,0,0,312680,0,312680
11400000,NORMAL:0,0.15704154002026338,11400000,0,0,0,55000.0,0,2,0,0,314336,2,2,4,11400000,0,0,314336,0,314336
11460000,NORMAL:0,0.15704154002026338,11460000,0,0,0,55000.0,0,2,0,0,315992,2,2,4,11460000,0,0,315992,0,315992
11520000,NORMAL:0,0.15704154002026338,11520000,0,0,0,55000.0,0,2,0,0,317645,2,2,4,11520000,0,0,317645,0,317645
11580000,NORMAL:0,0.15704154002026338,11580000,0,0,0,55000.0,0,2,0,0,319301,2,2,4,11580000,0,0,319301,0,319301
11640000,NORMAL:0,0.15704154002026338,11640000,0,0,0,55000.0,0,2,0,0,320955,2,2,4,11640000,0,0,320955,0,320955
11700000,NORMAL:0,0.17223910840932116,11700000,0,0,0,55000.0,0,2,0,0,322609,2,2,4,11700000,0,0,322609,0,322609
11760000,NORMAL:0,0.18743667679837892,11760000,0,0,0,55000.0,0,2,0,0,324264,2,2,4,11760000,0,0,324264,0,324264
11820000,NORMAL:0,0.18743667679837892,11820000,0,0,0,55000.0,0,2,0,0,325919,2,2,4,11820000,0,0,325919,0,325919
11880000,NORMAL:0,0.18743667679837892,11880000,0,0,0,55000.0,0,2,0,0,327575,2,2,4,11880000,0,0,327575,0,327575
11940000,NORMAL:0,0.18743667679837892,11940000,0,0,0,55000.0,0,2,0,0,329227,2,2,4,11940000,0,0,329227,0,329227
12000000,NORMAL:0,0.18743667679837892,12000000,0,0,0,55000.0,0,2,0,0,330884,2,2,4,12000000,0,0,330884,0,330884
12060000,NORMAL:0,0.18743667679837892,12060000,0,0,0,55000.0,0,2,0,0,332537,2,2,4,12060000,0,0,332537,0,332537
12120000,NORMAL:0,0.18743667679837892,12120000,0,0,0,55000.0,0,2,0,0,334193,2,2,4,12120000,0,0,334193,0,334193
12180000,NORMAL:0,0.18743667679837892,12180000,0,0,0,55000.0,0,2,0,0,335848,2,2,4,12180000,0,0,335848,0,335848
12240000,NORMAL:0,0.18743667679837892,12240000,0,0,0,55000.0,0,2,0,0,337501,2,2,4,12240000,0,0,337501,0,337501
12300000,NORMAL:0,0.18743667679837892,12300000,0,0,0,55000.0,0,2,0,0,339156,2,2,4,12300000,0,0,339156,0,339156
12360000,NORMAL:0,0.18743667679837892,12360000,0,0,0,55000.0,0,2,0,0,340811,2,2,4,12360000,0,0,340811,0,340811
12420000,NORMAL:0,0.18743667679837892,12420000,0,0,0,55000.0,0,2,0,0,342466,2,2,4,12420000,0,0,342466,0,342466
