time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,degraded_maintenances,critical_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,qlearning_epsilon,total_reward,total_positive_reward,total_positive_reward_qty,total_non_positive_reward,total_non_positive_reward_qty,qtable_size
8580000,NORMAL:0,0.01519756838905775,8580000,0,0,0,67500.0,0,9,10000,5,4,0,236568,9,4,2,8570000,10000,1e-06,819518.3191489362,819578.3191489362,236563,-60.0,5,15876
8640000,NORMAL:0,0.01519756838905775,8640000,0,0,0,67500.0,0,9,10000,5,4,0,238222,9,4,2,8630000,10000,1e-06,825595.5691489362,825655.5691489362,238217,-60.0,5,15876
8700000,NORMAL:0,0.01519756838905775,8700000,0,0,0,67500.0,0,9,10000,5,4,0,239876,9,4,2,8690000,10000,1e-06,831666.8191489362,831726.8191489362,239871,-60.0,5,15876
8760000,NORMAL:0,0.01519756838905775,8760000,0,0,0,67500.0,0,9,10000,5,4,0,241533,9,4,2,8750000,10000,1e-06,837754.5691489362,837814.5691489362,241528,-60.0,5,15876
8820000,NORMAL:0,0.01519756838905775,8820000,0,0,0,67500.0,0,9,10000,5,4,0,243184,9,4,2,8810000,10000,1e-06,843815.3191489362,843875.3191489362,243179,-60.0,5,15876
8880000,NORMAL:0,0.01519756838905775,8880000,0,0,0,67500.0,0,9,10000,5,4,0,244842,9,4,2,8870000,10000,1e-06,849910.5691489362,849970.5691489362,244837,-60.0,5,15876
8940000,NORMAL:0,0.01519756838905775,8940000,0,0,0,67500.0,0,9,10000,5,4,0,246496,9,4,2,8930000,10000,1e-06,855981.8191489362,856041.8191489362,246491,-60.0,5,15876
9000000,NORMAL:0,0.01519756838905775,9000000,0,0,0,67500.0,0,9,10000,5,4,0,248150,9,4,2,8990000,10000,1e-06,862059.0691489362,862119.0691489362,248145,-60.0,5,15876
9060000,NORMAL:0,0.01519756838905775,9060000,0,0,0,67500.0,0,9,10000,5,4,0,249804,9,4,2,9050000,10000,1e-06,868130.3191489362,868190.3191489362,249799,-60.0,5,15876
9120000,NORMAL:0,0.01519756838905775,9120000,0,0,0,67500.0,0,9,10000,5,4,0,251459,9,4,2,9110000,10000,1e-06,874209.0691489362,874269.0691489362,251454,-60.0,5,15876
9180000,NORMAL:0,0.01519756838905775,9180000,0,0,0,67500.0,0,9,10000,5,4,0,253114,9,4,2,9170000,10000,1e-06,880287.8191489362,880347.8191489362,253109,-60.0,5,15876
9240000,NORMAL:0,0.01519756838905775,9240000,0,0,0,67500.0,0,9,10000,5,4,0,254768,9,4,2,9230000,10000,1e-06,886359.0691489362,886419.0691489362,254763,-60.0,5,15876
9300000,NORMAL:0,0.01519756838905775,9300000,0,0,0,67500.0,0,9,10000,5,4,0,256424,9,4,2,9290000,10000,1e-06,892445.3191489362,892505.3191489362,256419,-60.0,5,15876
9360000,NORMAL:0,0.01519756838905775,9360000,0,0,0,67500.0,0,9,10000,5,4,0,258078,9,4,2,9350000,10000,1e-06,898522.5691489362,898582.5691489362,258073,-60.0,5,15876
9420000,NORMAL:0,0.015704154002026342,9420000,0,0,0,67500.0,0,9,10000,5,4,0,259732,9,4,2,9410000,10000,1e-06,904593.8191489362,904653.8191489362,259727,-60.0,5,15876
9480000,NORMAL:0,0.015704154002026342,9480000,0,0,0,67500.0,0,9,10000,5,4,0,261388,9,4,2,9470000,10000,1e-06,910674.0691489362,910734.0691489362,261383,-60.0,5,15876
9540000,NORMAL:0,0.015704154002026342,9540000,0,0,0,67500.0,0,9,10000,5,4,0,263041,9,4,2,9530000,10000,1e-06,916743.8191489362,916803.8191489362,263036,-60.0,5,15876
9600000,NORMAL:0,0.015704154002026342,9600000,0,0,0,67500.0,0,9,10000,5,4,0,264697,9,4,2,9590000,10000,1e-06,922830.0691489362,922890.0691489362,264692,-60.0,5,15876
9660000,NORMAL:0,0.015704154002026342,9660000,0,0,0,67500.0,0,9,10000,5,4,0,266351,9,4,2,9650000,10000,1e-06,928901.3191489362,928961.3191489362,266346,-60.0,5,15876
9720000,NORMAL:0,0.01519756838905775,9720000,0,0,0,106800.0,0,10,10000,5,5,0,268006,10,5,1,9710000,10000,1e-06,935656.6071428572,935716.6071428572,268001,-60.0,5,15876
9780000,NORMAL:0,0.01519756838905775,9780000,0,0,0,106800.0,0,10,10000,5,5,0,269661,10,5,1,9770000,10000,1e-06,942741.4821428572,942801.4821428572,269656,-60.0,5,15876
9840000,NORMAL:0,0.01519756838905775,9840000,0,0,0,106800.0,0,10,10000,5,5,0,271316,10,5,1,9830000,10000,1e-06,949833.3571428572,949893.3571428572,271311,-60.0,5,15876
9900000,NORMAL:0,0.01519756838905775,9900000,0,0,0,106800.0,0,10,10000,5,5,0,272970,10,5,1,9890000,10000,1e-06,956923.4821428572,956983.4821428572,272965,-60.0,5,15876
9960000,NORMAL:0,0.01519756838905775,9960000,0,0,0,106800.0,0,10,10000,5,5,0,274624,10,5,1,9950000,10000,1e-06,964006.6071428572,964066.6071428572,274619,-60.0,5,15876
10020000,NORMAL:0,0.01519756838905775,10020000,0,0,0,106800.0,0,10,10000,5,5,0,276279,10,5,1,10010000,10000,1e-06,971098.4821428572,971158.4821428572,276274,-60.0,5,15876
10080000,NORMAL:0,0.01519756838905775,10080000,0,0,0,106800.0,0,10,10000,5,5,0,277934,10,5,1,10070000,10000,1e-06,978190.3571428572,978250.3571428572,277929,-60.0,5,15876
10140000,NORMAL:0,0.01519756838905775,10140000,0,0,0,106800.0,0,10,10000,5,5,0,279589,10,5,1,10130000,10000,1e-06,985282.2321428572,985342.2321428572,279584,-60.0,5,15876
10200000,NORMAL:0,0.01519756838905775,10200000,0,0,0,106800.0,0,10,10000,5,5,0,281243,10,5,1,10190000,10000,1e-06,992372.3571428572,992432.3571428572,281238,-60.0,5,15876
10260000,NORMAL:0,0.01519756838905775,10260000,0,0,0,106800.0,0,10,10000,5,5,0,282897,10,5,1,10250000,10000,1e-06,999455.4821428572,999515.4821428572,282892,-60.0,5,15876
10320000,NORMAL:0,0.01519756838905775,10320000,0,0,0,106800.0,0,10,10000,5,5,0,284553,10,5,1,10310000,10000,1e-06,1006556.1071428572,1006616.1071428572,284548,-60.0,5,15876
10380000,NORMAL:0,0.01519756838905775,10380000,0,0,0,106800.0,0,10,10000,5,5,0,286207,10,5,1,10370000,10000,1e-06,1013632.2321428572,1013692.2321428572,286202,-60.0,5,15876
10440000,NORMAL:0,0.01519756838905775,10440000,0,0,0,106800.0,0,10,10000,5,5,0,287863,10,5,1,10430000,10000,1e-06,1020739.8571428572,1020799.8571428572,287858,-60.0,5,15876
10500000,NORMAL:0,0.01519756838905775,10500000,0,0,0,106800.0,0,10,10000,5,5,0,289515,10,5,1,10490000,10000,1e-06,1027812.4821428572,1027872.4821428572,289510,-60.0,5,15876
10560000,NORMAL:0,0.01519756838905775,10560000,0,0,0,106800.0,0,10,10000,5,5,0,291172,10,5,1,10550000,10000,1e-06,1034914.8571428572,1034974.8571428572,291167,-60.0,5,15876
10620000,NORMAL:0,0.01519756838905775,10620000,0,0,0,106800.0,0,10,10000,5,5,0,292825,10,5,1,10610000,10000,1e-06,1041996.2321428572,1042056.2321428572,292820,-60.0,5,15876
10680000,NORMAL:0,0.01519756838905775,10680000,0,0,0,106800.0,0,10,10000,5,5,0,294481,10,5,1,10670000,10000,1e-06,1049089.8571428573,1049149.8571428573,294476,-60.0,5,15876
10740000,NORMAL:0,0.01519756838905775,10740000,0,0,0,106800.0,0,10,10000,5,5,0,296136,10,5,1,10730000,10000,1e-06,1056181.7321428573,1056241.7321428573,296131,-60.0,5,15876
10800000,NORMAL:0,0.01519756838905775,10800000,0,0,0,106800.0,0,10,10000,5,5,0,297788,10,5,1,10790000,10000,1e-06,1063261.3571428573,1063321.3571428573,297783,-60.0,5,15876
10860000,NORMAL:0,0.01519756838905775,10860000,0,0,0,106800.0,0,10,10000,5,5,0,299445,10,5,1,10850000,10000,1e-06,1070363.7321428573,1070423.7321428573,299440,-60.0,5,15876
10920000,NORMAL:0,0.01519756838905775,10920000,0,0,0,106800.0,0,10,10000,5,5,0,301099,10,5,1,10910000,10000,1e-06,1077446.8571428573,1077506.8571428573,301094,-60.0,5,15876
10980000,NORMAL:0,0.01519756838905775,10980000,0,0,0,106800.0,0,10,10000,5,5,0,302754,10,5,1,10970000,10000,1e-06,1084538.7321428573,1084598.7321428573,302749,-60.0,5,15876
11040000,NORMAL:0,0.01519756838905775,11040000,0,0,0,106800.0,0,10,10000,5,5,0,304410,10,5,1,11030000,10000,1e-06,1091639.3571428573,1091699.3571428573,304405,-60.0,5,15876
11100000,NORMAL:0,0.01519756838905775,11100000,0,0,0,106800.0,0,10,10000,5,5,0,306062,10,5,1,11090000,10000,1e-06,1098711.9821428573,1098771.9821428573,306057,-60.0,5,15876
11160000,NORMAL:0,0.01519756838905775,11160000,0,0,0,106800.0,0,10,10000,5,5,0,307718,10,5,1,11150000,10000,1e-06,1105812.6071428573,1105872.6071428573,307713,-60.0,5,15876
11220000,NORMAL:0,0.01519756838905775,11220000,0,0,0,106800.0,0,10,10000,5,5,0,309372,10,5,1,11210000,10000,1e-06,1112895.7321428573,1112955.7321428573,309367,-60.0,5,15876
11280000,NORMAL:0,0.01519756838905775,11280000,0,0,0,106800.0,0,10,10000,5,5,0,311029,10,5,1,11270000,10000,1e-06,1119998.1071428573,1120058.1071428573,311024,-60.0,5,15876
11340000,NORMAL:0,0.01519756838905775,11340000,0,0,0,106800.0,0,10,10000,5,5,0,312680,10,5,1,11330000,10000,1e-06,1127068.9821428573,1127128.9821428573,312675,-60.0,5,15876
11400000,NORMAL:0,0.01519756838905775,11400000,0,0,0,106800.0,0,10,10000,5,5,0,314336,10,5,1,11390000,10000,1e-06,1134169.6071428573,1134229.6071428573,314331,-60.0,5,15876
11460000,NORMAL:0,0.01519756838905775,11460000,0,0,0,106800.0,0,10,10000,5,5,0,315992,10,5,1,11450000,10000,1e-06,1141263.2321428573,1141323.2321428573,315987,-60.0,5,15876
11520000,NORMAL:0,0.01519756838905775,11520000,0,0,0,106800.0,0,10,10000,5,5,0,317645,10,5,1,11510000,10000,1e-06,1148344.6071428573,1148404.6071428573,317640,-60.0,5,15876
11580000,NORMAL:0,0.01519756838905775,11580000,0,0,0,106800.0,0,10,10000,5,5,0,319301,10,5,1,11570000,10000,1e-06,1155438.2321428573,1155498.2321428573,319296,-60.0,5,15876
11640000,NORMAL:0,0.01519756838905775,11640000,0,0,0,106800.0,0,10,10000,5,5,0,320955,10,5,1,11630000,10000,1e-06,1162528.3571428573,1162588.3571428573,320950,-60.0,5,15876
11700000,NORMAL:0,0.01519756838905775,11700000,0,0,0,106800.0,0,10,10000,5,5,0,322609,10,5,1,11690000,10000,1e-06,1169618.4821428573,1169678.4821428573,322604,-60.0,5,15876
11760000,NORMAL:0,0.01519756838905775,11760000,0,0,0,106800.0,0,10,10000,5,5,0,324264,10,5,2,11750000,10000,1e-06,1176118.3571428573,1176178.3571428573,324259,-60.0,5,15876
11820000,NORMAL:0,0.01519756838905775,11820000,0,0,0,106800.0,0,10,10000,5,5,0,325919,10,5,2,11810000,10000,1e-06,1182197.1071428573,1182257.1071428573,325914,-60.0,5,15876
11880000,NORMAL:0,0.01519756838905775,11880000,0,0,0,106800.0,0,10,10000,5,5,0,327575,10,5,2,11870000,10000,1e-06,1188283.3571428573,1188343.3571428573,327570,-60.0,5,15876
11940000,NORMAL:0,0.01519756838905775,11940000,0,0,0,106800.0,0,10,10000,5,5,0,329227,10,5,2,11930000,10000,1e-06,1194345.6071428573,1194405.6071428573,329222,-60.0,5,15876
12000000,NORMAL:0,0.01519756838905775,12000000,0,0,0,106800.0,0,10,10000,5,5,0,330884,10,5,2,11990000,10000,1e-06,1200439.3571428573,1200499.3571428573,330879,-60.0,5,15876
12060000,NORMAL:0,0.01519756838905775,12060000,0,0,0,106800.0,0,10,10000,5,5,0,332537,10,5,2,12050000,10000,1e-06,1206503.1071428573,1206563.1071428573,332532,-60.0,5,15876
12120000,NORMAL:0,0.01519756838905775,12120000,0,0,0,106800.0,0,10,10000,5,5,0,334193,10,5,2,12110000,10000,1e-06,1212589.3571428573,1212649.3571428573,334188,-60.0,5,15876
12180000,NORMAL:0,0.01519756838905775,12180000,0,0,0,106800.0,0,10,10000,5,5,0,335848,10,5,2,12170000,10000,1e-06,1218662.1071428573,1218722.1071428573,335843,-60.0,5,15876
12240000,NORMAL:0,0.01519756838905775,12240000,0,0,0,106800.0,0,10,10000,5,5,0,337501,10,5,2,12230000,10000,1e-06,1224737.8571428573,1224797.8571428573,337496,-60.0,5,15876
12300000,NORMAL:0,0.01519756838905775,12300000,0,0,0,106800.0,0,10,10000,5,5,0,339156,10,5,2,12290000,10000,1e-06,1230816.6071428573,1230876.6071428573,339151,-60.0,5,15876
12360000,NORMAL:0,0.01519756838905775,12360000,0,0,0,106800.0,0,10,10000,5,5,0,340811,10,5,2,12350000,10000,1e-06,1236889.3571428573,1236949.3571428573,340806,-60.0,5,15876
12420000,NORMAL:0,0.01519756838905775,12420000,0,0,0,106800.0,0,10,10000,5,5,0,342466,10,5,2,12410000,10000,1e-06,1242974.1071428573,1243034.1071428573,342461,-60.0,5,15876
12480000,NORMAL:0,0.01519756838905775,12480000,0,0,0,106800.0,0,10,10000,5,5,0,344120,10,5,2,12470000,10000,1e-06,1249045.3571428573,1249105.3571428573,344115,-60.0,5,15876
12540000,NORMAL:0,0.01519756838905775,12540000,0,0,0,106800.0,0,10,10000,5,5,0,345775,10,5,2,12530000,10000,1e-06,1255124.1071428573,1255184.1071428573,345770,-60.0,5,15876
12600000,NORMAL:0,0.01519756838905775,12600000,0,0,0,106800.0,0,10,10000,5,5,0,347429,10,5,2,12590000,10000,1e-06,1261201.3571428573,1261261.3571428573,347424,-60.0,5,15876
12660000,NORMAL:0,0.01519756838905775,12660000,0,0,0,106800.0,0,10,10000,5,5,0,349084,10,5,2,12650000,10000,1e-06,1267274.1071428573,1267334.1071428573,349079,-60.0,5,15876
12720000,NORMAL:0,0.01519756838905775,12720000,0,0,0,106800.0,0,10,10000,5,5,0,350740,10,5,2,12710000,10000,1e-06,1273360.3571428573,1273420.3571428573,350735,-60.0,5,15876
12780000,NORMAL:0,0.01519756838905775,12780000,0,0,0,106800.0,0,10,10000,5,5,0,352393,10,5,2,12770000,10000,1e-06,1279430.1071428573,1279490.1071428573,352388,-60.0,5,15876
12840000,NORMAL:0,0.01519756838905775,12840000,0,0,0,106800.0,0,10,10000,5,5,0,354049,10,5,2,12830000,10000,1e-06,1285516.3571428573,1285576.3571428573,354044,-60.0,5,15876
12900000,NORMAL:0,0.01519756838905775,12900000,0,0,0,106800.0,0,10,10000,5,5,0,355702,10,5,2,12890000,10000,1e-06,1291580.1071428573,1291640.1071428573,355697,-60.0,5,15876
12960000,NORMAL:0,0.01519756838905775,12960000,0,0,0,106800.0,0,10,10000,5,5,0,357358,10,5,2,12950000,10000,1e-06,1297666.3571428573,1297726.3571428573,357353,-60.0,5,15876
13020000,NORMAL:0,0.01519756838905775,13020000,0,0,0,106800.0,0,10,10000,5,5,0,359012,10,5,2,13010000,10000,1e-06,1303737.6071428573,1303797.6071428573,359007,-60.0,5,15876
13080000,NORMAL:0,0.01519756838905775,13080000,0,0,0,106800.0,0,10,10000,5,5,0,360667,10,5,2,13070000,10000,1e-06,1309816.3571428573,1309876.3571428573,360662,-60.0,5,15876
13140000,NORMAL:0,0.01519756838905775,13140000,0,0,0,106800.0,0,10,10000,5,5,0,362321,10,5,2,13130000,10000,1e-06,1315893.6071428573,1315953.6071428573,362316,-60.0,5,15876
13200000,NORMAL:0,0.01519756838905775,13200000,0,0,0,106800.0,0,10,10000,5,5,0,363976,10,5,2,13190000,10000,1e-06,1321972.3571428573,1322032.3571428573,363971,-60.0,5,15876
13260000,NORMAL:0,0.01519756838905775,13260000,0,0,0,106800.0,0,10,10000,5,5,0,365632,10,5,2,13250000,10000,1e-06,1328052.6071428573,1328112.6071428573,365627,-60.0,5,15876
13320000,NORMAL:0,0.01519756838905775,13320000,0,0,0,106800.0,0,10,10000,5,5,0,367286,10,5,2,13310000,10000,1e-06,1334129.8571428573,1334189.8571428573,367281,-60.0,5,15876
13380000,NORMAL:0,0.01519756838905775,13380000,0,0,0,106800.0,0,10,10000,5,5,0,368940,10,5,2,13370000,10000,1e-06,1340201.1071428573,1340261.1071428573,368935,-60.0,5,15876
13440000,NORMAL:0,0.01519756838905775,13440000,0,0,0,106800.0,0,10,10000,5,5,0,370595,10,5,3,13430000,10000,1e-06,1345474.3571428573,1345534.3571428573,370590,-60.0,5,15876
13500000,NORMAL:0,0.01519756838905775,13500000,0,0,0,106800.0,0,10,10000,5,5,0,372248,10,5,3,13490000,10000,1e-06,1350532.4821428573,1350592.4821428573,372243,-60.0,5,15876
13560000,NORMAL:0,0.01519756838905775,13560000,0,0,0,106800.0,0,10,10000,5,5,0,373906,10,5,3,13550000,10000,1e-06,1355611.8571428573,1355671.8571428573,373901,-60.0,5,15876
13620000,NORMAL:0,0.01519756838905775,13620000,0,0,0,106800.0,0,10,10000,5,5,0,375558,10,5,3,13610000,10000,1e-06,1360663.7321428573,1360723.7321428573,375553,-60.0,5,15876
13680000,NORMAL:0,0.01519756838905775,13680000,0,0,0,106800.0,0,10,10000,5,5,0,377214,10,5,3,13670000,10000,1e-06,1365735.6071428573,1365795.6071428573,377209,-60.0,5,15876
13740000,NORMAL:0,0.01519756838905775,13740000,0,0,0,106800.0,0,10,10000,5,5,0,378868,10,5,3,13730000,10000,1e-06,1370794.9821428573,1370854.9821428573,378863,-60.0,5,15876
13800000,NORMAL:0,0.01519756838905775,13800000,0,0,0,106800.0,0,10,10000,5,5,0,380523,10,5,3,13790000,10000,1e-06,1375860.6071428573,1375920.6071428573,380518,-60.0,5,15876
13860000,NORMAL:0,0.01519756838905775,13860000,0,0,0,106800.0,0,10,10000,5,5,0,382177,10,5,3,13850000,10000,1e-06,1380919.9821428573,1380979.9821428573,382172,-60.0,5,15876
13920000,NORMAL:0,0.01519756838905775,13920000,0,0,0,106800.0,0,10,10000,5,5,0,383831,10,5,3,13910000,10000,1e-06,1385984.3571428573,1386044.3571428573,383826,-60.0,5,15876
13980000,NORMAL:0,0.01519756838905775,13980000,0,0,0,106800.0,0,10,10000,5,5,0,385488,10,5,3,13970000,10000,1e-06,1391057.4821428573,1391117.4821428573,385483,-60.0,5,15876
14040000,NORMAL:0,0.01519756838905775,14040000,0,0,0,106800.0,0,10,10000,5,5,0,387141,10,5,3,14030000,10000,1e-06,1396115.6071428573,1396175.6071428573,387136,-60.0,5,15876
14100000,NORMAL:0,0.01519756838905775,14100000,0,0,0,106800.0,0,10,10000,5,5,0,388796,10,5,3,14090000,10000,1e-06,1401181.2321428573,1401241.2321428573,388791,-60.0,5,15876
14160000,NORMAL:0,0.01519756838905775,14160000,0,0,0,106800.0,0,10,10000,5,5,0,390452,10,5,3,14150000,10000,1e-06,1406248.1071428573,1406308.1071428573,390447,-60.0,5,15876
14220000,NORMAL:0,0.01519756838905775,14220000,0,0,0,106800.0,0,10,10000,5,5,0,392104,10,5,3,14210000,10000,1e-06,1411304.9821428573,1411364.9821428573,392099,-60.0,5,15876
14280000,NORMAL:0,0.01519756838905775,14280000,0,0,0,106800.0,0,10,10000,5,5,0,393760,10,5,3,14270000,10000,1e-06,1416371.8571428573,1416431.8571428573,393755,-60.0,5,15876
14340000,NORMAL:0,0.01519756838905775,14340000,0,0,0,106800.0,0,10,10000,5,5,0,395415,10,5,3,14330000,10000,1e-06,1421437.4821428573,1421497.4821428573,395410,-60.0,5,15876
14400000,NORMAL:0,0.01519756838905775,14400000,0,0,0,106800.0,0,10,10000,5,5,0,397070,10,5,3,14390000,10000,1e-06,1426508.1071428573,1426568.1071428573,397065,-60.0,5,15876
14460000,NORMAL:0,0.01519756838905775,14460000,0,0,0,106800.0,0,10,10000,5,5,0,398725,10,5,3,14450000,10000,1e-06,1431568.7321428573,1431628.7321428573,398720,-60.0,5,15876
14520000,NORMAL:0,0.01519756838905775,14520000,0,0,0,106800.0,0,10,10000,5,5,0,400379,10,5,3,14510000,10000,1e-06,1436633.1071428573,1436693.1071428573,400374,-60.0,5,15876
14580000,NORMAL:0,0.01519756838905775,14580000,0,0,0,106800.0,0,10,10000,5,5,0,402033,10,5,3,14570000,10000,1e-06,1441692.4821428573,1441752.4821428573,402028,-60.0,5,15876
14640000,NORMAL:0,0.01519756838905775,14640000,0,0,0,106800.0,0,10,10000,5,5,0,403688,10,5,3,14630000,10000,1e-06,1446758.1071428573,1446818.1071428573,403683,-60.0,5,15876
14700000,NORMAL:0,0.01519756838905775,14700000,0,0,0,106800.0,0,10,10000,5,5,0,405342,10,5,3,14690000,10000,1e-06,1451817.4821428573,1451877.4821428573,405337,-60.0,5,15876
14760000,NORMAL:0,0.01519756838905775,14760000,0,0,0,106800.0,0,10,10000,5,5,0,406997,10,5,3,14750000,10000,1e-06,1456888.1071428573,1456948.1071428573,406992,-60.0,5,15876
14820000,NORMAL:0,0.01519756838905775,14820000,0,0,0,106800.0,0,10,10000,5,5,0,408652,10,5,3,14810000,10000,1e-06,1461953.7321428573,1462013.7321428573,408647,-60.0,5,15876
14880000,NORMAL:0,0.01519756838905775,14880000,0,0,0,106800.0,0,10,10000,5,5,0,410308,10,5,3,14870000,10000,1e-06,1467020.6071428573,1467080.6071428573,410303,-60.0,5,15876
14940000,NORMAL:0,0.01519756838905775,14940000,0,0,0,106800.0,0,10,10000,5,5,0,411961,10,5,3,14930000,10000,1e-06,1472078.7321428573,1472138.7321428573,411956,-60.0,5,15876
15000000,NORMAL:0,0.01519756838905775,15000000,0,0,0,106800.0,0,10,10000,5,5,0,413616,10,5,3,14990000,10000,1e-06,1477144.3571428573,1477204.3571428573,413611,-60.0,5,15876
15060000,NORMAL:0,0.01519756838905775,15060000,0,0,0,106800.0,0,10,10000,5,5,0,415270,10,5,3,15050000,10000,1e-06,1482203.7321428573,1482263.7321428573,415265,-60.0,5,15876
15120000,NORMAL:0,0.01519756838905775,15120000,0,0,0,106800.0,0,11,10000,6,5,0,416925,11,5,3,15110000,10000,1e-06,1487266.3571428573,1487330.3571428573,416919,-64.0,6,15877
15180000,NORMAL:0,0.01519756838905775,15180000,0,0,0,106800.0,0,11,10000,6,5,0,418580,11,5,3,15170000,10000,1e-06,1492326.9821428573,1492390.9821428573,418574,-64.0,6,15877
15240000,NORMAL:0,0.01519756838905775,15240000,0,0,0,106800.0,0,12,10000,7,5,0,420236,12,5,3,15230000,10000,1e-06,1497361.6071428573,1497445.6071428573,420229,-84.0,7,15878
15300000,NORMAL:0,0.01519756838905775,15300000,0,0,0,106800.0,0,12,10000,7,5,0,421889,12,5,3,15290000,10000,1e-06,1502419.7321428573,1502503.7321428573,421882,-84.0,7,15878
15360000,NORMAL:0,0.01519756838905775,15360000,0,0,0,106800.0,0,13,10000,8,5,0,423544,13,5,3,15350000,10000,1e-06,1507477.1071428573,1507565.1071428573,423536,-88.0,8,15879
15420000,NORMAL:0,0.01519756838905775,15420000,0,0,0,106800.0,0,13,10000,8,5,0,425198,13,5,3,15410000,10000,1e-06,1512536.4821428573,1512624.4821428573,425190,-88.0,8,15879
15480000,NORMAL:0,0.01519756838905775,15480000,0,0,0,106800.0,0,14,10000,9,5,0,426853,14,5,3,15470000,10000,1e-06,1517596.8571428573,1517688.8571428573,426844,-92.0,9,15880
15540000,NORMAL:0,0.01519756838905775,15540000,0,0,0,106800.0,0,14,10000,9,5,0,428508,14,5,3,15530000,10000,1e-06,1522662.4821428573,1522754.4821428573,428499,-92.0,9,15880
15600000,NORMAL:0,0.01519756838905775,15600000,0,0,0,106800.0,0,15,10000,10,5,0,430164,15,5,3,15590000,10000,1e-06,1527705.3571428573,1527817.3571428573,430154,-112.0,10,15881
15660000,NORMAL:0,0.01519756838905775,15660000,0,0,0,106800.0,0,15,10000,10,5,0,431817,15,5,3,15650000,10000,1e-06,1532763.4821428573,1532875.4821428573,431807,-112.0,10,15881
15720000,NORMAL:0,0.01519756838905775,15720000,0,0,0,106800.0,0,16,10000,11,5,0,433472,16,5,3,15710000,10000,1e-06,1537821.7321428573,1537937.7321428573,433461,-116.0,11,15882
15780000,NORMAL:0,0.01519756838905775,15780000,0,0,0,106800.0,0,16,10000,11,5,0,435127,16,5,3,15770000,10000,1e-06,1542882.3571428573,1542998.3571428573,435116,-116.0,11,15882
15840000,NORMAL:0,0.01519756838905775,15840000,0,0,0,106800.0,0,17,10000,12,5,0,436781,17,5,3,15830000,10000,1e-06,1547909.2321428573,1548045.2321428573,436769,-136.0,12,15883
15900000,NORMAL:0,0.01519756838905775,15900000,0,0,0,106800.0,0,17,10000,12,5,0,438435,17,5,3,15890000,10000,1e-06,1552973.6071428573,1553109.6071428573,438423,-136.0,12,15883
15960000,NORMAL:0,0.01519756838905775,15960000,0,0,0,106800.0,0,18,10000,13,5,0,440091,18,5,3,15950000,10000,1e-06,1558012.7321428573,1558158.7321428573,440078,-146.0,13,15884
16020000,NORMAL:0,0.01519756838905775,16020000,0,0,0,106800.0,0,18,10000,13,5,0,441745,18,5,3,16010000,10000,1e-06,1563077.1071428573,1563223.1071428573,441732,-146.0,13,15884
16080000,NORMAL:0,0.01519756838905775,16080000,0,0,0,106800.0,0,19,10000,14,5,0,443401,19,5,3,16070000,10000,1e-06,1568117.7321428573,1568283.7321428573,443387,-166.0,14,15885
16140000,NORMAL:0,0.01519756838905775,16140000,0,0,0,106800.0,0,19,10000,14,5,0,445055,19,5,3,16130000,10000,1e-06,1573177.1071428573,1573343.1071428573,445041,-166.0,14,15885
16200000,NORMAL:0,0.01519756838905775,16200000,0,0,0,106800.0,0,20,10000,15,5,0,446708,20,5,3,16190000,10000,1e-06,1578234.9821428573,1578404.9821428573,446693,-170.0,15,15886
16260000,NORMAL:0,0.01519756838905775,16260000,0,0,0,106800.0,0,20,10000,15,5,0,448363,20,5,3,16250000,10000,1e-06,1583295.6071428573,1583465.6071428573,448348,-170.0,15,15886
16320000,NORMAL:0,0.01519756838905775,16320000,0,0,0,106800.0,0,21,10000,16,5,0,450019,21,5,3,16310000,10000,1e-06,1588355.4821428573,1588529.4821428573,450003,-174.0,16,15887
16380000,NORMAL:0,0.01519756838905775,16380000,0,0,0,106800.0,0,21,10000,16,5,0,451673,21,5,3,16370000,10000,1e-06,1593414.8571428573,1593588.8571428573,451657,-174.0,16,15887
16440000,NORMAL:0,0.01519756838905775,16440000,0,0,0,106800.0,0,22,10000,17,5,0,453329,22,5,3,16430000,10000,1e-06,1598459.6071428573,1598653.6071428573,453312,-194.0,17,15888
16500000,NORMAL:0,0.01519756838905775,16500000,0,0,0,106800.0,0,22,10000,17,5,0,454982,22,5,3,16490000,10000,1e-06,1603517.7321428573,1603711.7321428573,454965,-194.0,17,15888
16560000,NORMAL:0,0.01519756838905775,16560000,0,0,0,106800.0,0,23,10000,18,5,0,456637,23,5,3,16550000,10000,1e-06,1608567.9821428573,1608771.9821428573,456619,-204.0,18,15889
16620000,NORMAL:0,0.01519756838905775,16620000,0,0,0,106800.0,0,23,10000,18,5,0,458291,23,5,3,16610000,10000,1e-06,1613627.3571428573,1613831.3571428573,458273,-204.0,18,15889
16680000,NORMAL:0,0.01519756838905775,16680000,0,0,0,106800.0,0,24,10000,19,5,0,459948,24,5,3,16670000,10000,1e-06,1618694.6071428573,1618902.6071428573,459929,-208.0,19,15890
